0.000000000000000000e+00
1.653459885163354284e-33
3.306919770326708569e-33
4.960379655490062853e-33
6.613839540653417137e-33
8.267299425816770737e-33
9.920759310980125706e-33
1.157421919614348067e-32
1.322767908130683427e-32
1.488113896647018787e-32
1.653459885163354147e-32
